DATE & TIME,date_x,time_x,wave_direction (°),wave_height (m),sea_surface_temperature (°C),ocean_current_velocity (km/h),date_y,time_y,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),cloud_cover (%),wind_speed_100m (km/h),wind_direction_100m (°),Cyclone
synthetic_2025-08-30 00:51:39_630,11-08-2022,04:00,230,3.088678605028933,29.6245475493764,1.43699380523006,11-08-2022,04:00,26.874671016939395,89.90852961076824,991.7069696071064,99.94369010520228,69.22307562620497,240,1
synthetic_2025-08-30 00:51:39_631,11-08-2022,05:00,231,3.262830748824071,28.84654591857212,1.751732500063577,11-08-2022,05:00,27.03958144513275,88.96465616716868,991.664232045926,99.89325720754152,62.99548053095515,243,1
synthetic_2025-08-30 00:51:39_632,12-06-2023,03:00,206,4.013792288806362,28.96187211454671,2.8467919720374577,12-06-2023,03:00,27.43697590476208,88.11118784418208,999.4857466105308,100.04220347130018,60.90266761348301,156,1
synthetic_2025-08-30 00:51:39_633,11-08-2022,06:00,231,3.300961433459704,29.492657176612106,1.932941823827857,11-08-2022,06:00,26.933773499159383,87.12504541940852,991.5482547309624,100.06364096784752,62.93005380901464,240,1
synthetic_2025-08-30 00:51:39_634,28-08-2024,19:00,231,2.340505079158917,27.173521091354345,0.8491882816206298,28-08-2024,19:00,27.44952433955257,85.24986277390745,999.4885664082564,99.9971312143022,63.84271497677,245,1
synthetic_2025-08-30 00:51:39_635,11-08-2022,06:00,231,3.172504592340917,29.38335052555202,2.0292970450470813,11-08-2022,06:00,27.22754003058192,86.96234442261165,991.508147103435,100.13987462007016,62.907845514562766,240,1
synthetic_2025-08-30 00:51:39_636,28-08-2024,07:00,231,2.26851084683118,26.827582301174296,2.0636911115592187,28-08-2024,07:00,26.738546076031188,85.92394472004912,999.7404975463902,99.96001147778732,60.545314234156606,240,1
synthetic_2025-08-30 00:51:39_637,11-08-2022,03:00,229,3.153826839648807,28.55505459222449,0.8691696197172064,11-08-2022,03:00,26.88099067628724,89.07411167095685,991.825223139718,99.94894502957324,65.4970187398958,235,1
synthetic_2025-08-30 00:51:39_638,28-08-2024,07:00,231,2.430035672809585,27.084166747298248,2.1945477817842827,28-08-2024,07:00,26.48090902584624,86.16256506504371,999.8378956016492,100.05563767159876,60.63784115724501,240,1
synthetic_2025-08-30 00:51:39_639,16-07-2022,18:00,226,3.1739608278004345,30.63006175494545,1.567713112570768,16-07-2022,18:00,27.335642357768585,87.09187499700336,994.3564844794972,96.27039126970728,61.59168550262622,228,1
synthetic_2025-08-30 00:51:39_640,16-06-2023,09:00,220,3.265995789189963,28.989319935949613,1.1864681566298132,16-06-2023,09:00,28.701820707798333,83.01793900580273,999.943322844905,100.13849489414154,62.67798110196088,221,1
synthetic_2025-08-30 00:51:39_641,16-07-2022,18:00,226,3.1183168129660057,30.73582490192158,1.5024710322613604,16-07-2022,18:00,27.41499311264452,87.19414725427582,994.2456930894635,95.88556221895216,61.36192013014664,228,1
synthetic_2025-08-30 00:51:39_642,16-07-2022,18:00,226,3.063220068563564,30.557614039787136,1.683645529257153,16-07-2022,18:00,27.45620067522869,86.93111677076342,994.1999042891412,95.9903712499916,61.554282589174406,228,1
synthetic_2025-08-30 00:51:39_643,12-06-2023,16:00,211,3.677645074863152,29.02261053968474,2.045210178980886,12-06-2023,16:00,28.14600356236314,83.95021347638102,999.240693337337,98.8315663519012,60.84797546697765,151,1
synthetic_2025-08-30 00:51:39_644,16-07-2022,18:00,226,3.1079462738356294,30.75789203710257,1.4517211285002831,16-07-2022,18:00,27.67155836495486,86.97227391305103,994.447112816452,96.03654751284948,61.58799773670164,228,1
synthetic_2025-08-30 00:51:39_645,28-08-2024,19:00,231,2.395560587995954,27.29688993712648,0.9578983746355736,28-08-2024,19:00,27.72600556888498,84.83020292081893,999.5076340021604,100.0257001070091,63.61386841438237,245,1
synthetic_2025-08-30 00:51:39_646,16-07-2022,20:00,227,3.124771763011494,30.34307419394361,1.7152287820591503,16-07-2022,20:00,27.842553111104056,83.92022819371005,995.1313075536494,100.05928163983492,61.92623445445338,236,1
synthetic_2025-08-30 00:51:39_647,16-06-2023,08:00,219,3.4829657998190835,29.12463017064052,0.3354181025521268,16-06-2023,08:00,29.172012207234747,81.96959899456404,999.4233424996582,100.10887800990432,60.68100025049943,220,1
synthetic_2025-08-30 00:51:39_648,12-06-2023,03:00,206,3.8386451683678846,28.955489324185272,2.6877795019664408,12-06-2023,03:00,27.556949097189083,87.85575671267372,999.705665695832,99.91181631914642,60.851992467051566,156,1
synthetic_2025-08-30 00:51:39_649,12-08-2022,07:00,223,2.886019465653603,28.30921513391091,2.417139842336301,12-08-2022,07:00,27.1035315047726,87.02679342619915,994.0703634593764,99.96042338120904,66.72539347191034,246,1
synthetic_2025-08-30 00:51:39_650,11-08-2022,12:00,228,3.062782420907106,30.2594825944197,3.747145127339071,11-08-2022,12:00,27.16471087389313,86.8896854908964,993.2701652068944,99.99253290987978,64.25481714355837,238,1
synthetic_2025-08-30 00:51:39_651,24-07-2024,15:00,233,2.637200696543045,28.459979672669835,4.022184585529572,24-07-2024,15:00,27.34152545869392,86.93107261841595,998.9524878497076,99.95174705342694,60.91461328108328,251,1
synthetic_2025-08-30 00:51:39_652,16-06-2023,09:00,220,3.3662364051523523,29.216705168879287,1.3023628670728518,16-06-2023,09:00,28.894186481978704,82.97949666114386,999.7653548603396,99.88483094198132,62.909122980812754,221,1
synthetic_2025-08-30 00:51:39_653,11-08-2022,09:00,230,3.5601728581123444,27.45097405235061,0.7772029350521481,11-08-2022,09:00,26.93062503660971,86.94974123292013,991.5441149298902,100.15505584354597,72.41170639806694,236,1
synthetic_2025-08-30 00:51:39_654,11-08-2022,12:00,228,3.247330292903362,30.2527203273502,3.752924488433031,11-08-2022,12:00,27.36913181346548,86.80592530215925,993.24491118788,99.90411151766794,64.33944928436503,238,1
synthetic_2025-08-30 00:51:39_655,12-06-2023,06:00,208,4.020115378903686,29.21248642674378,0.8384646191350842,12-06-2023,06:00,28.57374967575712,83.94623555060116,997.6403040155868,100.05399891020792,60.42466140993064,143,1
synthetic_2025-08-30 00:51:39_656,12-06-2023,06:00,208,4.167158711789122,29.091536061334864,0.8379994143557167,12-06-2023,06:00,28.353455873909983,83.99212230101062,997.6674029881814,99.92535001409732,60.47578902238031,143,1
synthetic_2025-08-30 00:51:39_657,28-08-2024,19:00,231,2.1846488431900184,27.170646416316902,0.904704686243284,28-08-2024,19:00,27.67303581656976,84.85480696576495,999.4890509964216,99.88620545642978,63.77568010717184,245,1
synthetic_2025-08-30 00:51:39_658,11-08-2022,09:00,230,3.301996450016614,27.706450559000142,0.93569490302756,11-08-2022,09:00,26.93436900885029,86.98708239449867,991.499668091103,100.09206114149616,72.41403559851847,236,1
synthetic_2025-08-30 00:51:39_659,12-06-2023,15:00,211,3.6440321536951,28.955454150836715,2.347442399741564,12-06-2023,15:00,27.379438570376223,87.13802799173791,999.6613019791694,99.83016326744776,60.96665552156098,155,1
synthetic_2025-08-30 00:51:39_660,11-08-2022,09:00,230,2.9875452002504725,27.632054795582032,0.7743819478200659,11-08-2022,09:00,26.74218558264633,86.89307543490962,991.4035077419754,99.82193557980106,72.45968569748193,236,1
synthetic_2025-08-30 00:51:39_661,11-08-2022,03:00,229,3.1732453668708445,28.55800124213889,0.8496702501826898,11-08-2022,03:00,26.890833247636568,89.09267901874006,992.1088613322196,99.9601451295007,65.40526274493325,235,1
synthetic_2025-08-30 00:51:39_662,11-08-2022,04:00,230,3.2194234735767617,29.76300452774389,1.3507334938240116,11-08-2022,04:00,26.868313892544062,90.01911560995299,991.8623927948004,100.08291092490929,68.96164967955218,240,1
synthetic_2025-08-30 00:51:39_663,12-08-2022,07:00,223,3.0344712781626777,28.426190052497034,2.4646660639243323,12-08-2022,07:00,26.94688904606192,87.06507629723298,993.7240964795276,99.790858140383,66.75872274819524,246,1
synthetic_2025-08-30 00:51:39_664,12-06-2023,06:00,208,4.198895817889935,29.30494479054058,0.8337948064573653,12-06-2023,06:00,28.418215097956857,84.03319238138693,997.6700881401352,99.94028699913626,60.52278437238071,143,1
synthetic_2025-08-30 00:51:39_665,12-06-2023,23:00,207,3.868565911801197,29.070002840484985,1.0043251336374504,12-06-2023,23:00,27.639764039696185,86.87079999024337,998.7306798707384,95.09837473887949,61.15639001040091,165,1
synthetic_2025-08-30 00:51:39_666,28-08-2024,07:00,231,2.3404913561172003,27.13055923845076,2.130691493327767,28-08-2024,07:00,26.495654331130936,86.09979343294437,999.7414488865492,99.96729086349352,60.41966532619266,240,1
synthetic_2025-08-30 00:51:39_667,11-08-2022,03:00,229,3.231209126886926,28.497174254738603,0.95918619199272,11-08-2022,03:00,26.89217926578674,88.89204741560253,991.7928881934188,99.88463904428856,65.36330664553684,235,1
synthetic_2025-08-30 00:51:39_668,16-06-2023,09:00,220,3.2802355316827425,29.155798090437145,1.2310966427638417,16-06-2023,09:00,28.76405639716203,83.03391082195374,999.847535555883,100.03814663790952,62.72457221429468,221,1
synthetic_2025-08-30 00:51:39_669,12-06-2023,03:00,206,3.981293391138402,29.28103531478216,2.8868641628487417,12-06-2023,03:00,27.56596584090415,88.05110456292792,999.6786285309972,99.99746106852406,60.78841058379895,156,1
synthetic_2025-08-30 00:51:39_670,11-08-2022,04:00,230,3.3524335700158514,29.65780881063121,1.193115936714478,11-08-2022,04:00,26.65318451270335,89.95152877105164,991.8526805136564,100.09893708643008,69.10598514688813,240,1
synthetic_2025-08-30 00:51:39_671,12-06-2023,16:00,211,3.518386920968548,28.918441306352417,2.1115430829126858,12-06-2023,16:00,27.98635078838331,84.19613142628097,999.5027608408576,99.17661746914484,60.67176698054786,151,1
synthetic_2025-08-30 00:51:39_672,28-08-2024,06:00,230,2.334914101198581,27.19160616092099,1.6336541478516473,28-08-2024,06:00,26.94366044560948,85.12497264445526,999.230629948678,99.93964658327914,65.73687455942951,230,1
synthetic_2025-08-30 00:51:39_673,11-08-2022,03:00,229,3.2946708663435973,28.704987653644803,0.9472116787979258,11-08-2022,03:00,27.009817417966524,88.9030789219959,991.8478788593766,100.23930792714758,65.44630226204265,235,1
synthetic_2025-08-30 00:51:39_674,12-06-2023,16:00,211,3.739587326062285,29.131731196680818,2.261839741450025,12-06-2023,16:00,28.069363785972183,84.06110739130241,999.5303843499842,99.06001337413431,61.13418821012524,151,1
synthetic_2025-08-30 00:51:39_675,16-06-2023,08:00,219,3.463883492537512,29.023491474521325,0.3423009153167567,16-06-2023,08:00,29.47043785308734,82.1184466236437,999.273462406256,100.19034455395378,60.62649739221882,220,1
synthetic_2025-08-30 00:51:39_676,12-06-2023,03:00,206,4.186819513946529,29.09605047778814,2.891769357992717,12-06-2023,03:00,27.51914757900976,88.05797570209944,999.7571885744958,99.97181526189364,60.774807634693865,156,1
synthetic_2025-08-30 00:51:39_677,11-08-2022,12:00,228,3.2660609263172526,30.449851725922112,3.796952659160307,11-08-2022,12:00,27.241426933670684,87.21867082653952,993.1424810496144,99.9008293366111,64.21259382794439,238,1
synthetic_2025-08-30 00:51:39_678,11-08-2022,04:00,230,3.2696896812722405,29.604924089867005,1.2407486540756398,11-08-2022,04:00,26.79098448587652,90.02644305281316,991.9347539162592,99.9476000970019,69.46059189999312,240,1
synthetic_2025-08-30 00:51:39_679,16-07-2022,20:00,227,3.322094415821588,30.433693348747937,1.3793222366275375,16-07-2022,20:00,27.693017248315325,84.037544013708,994.9886878114952,99.91797727814762,62.11601660980829,236,1
synthetic_2025-08-30 00:51:39_680,12-08-2022,07:00,223,3.042381131881023,28.68042275687732,2.626633955073492,12-08-2022,07:00,27.127401657689138,87.09795881030384,993.8801090609976,99.8963865253031,66.74020478337795,246,1
synthetic_2025-08-30 00:51:39_681,11-08-2022,05:00,231,3.3540059076982485,28.937944730255413,1.5311555454055197,11-08-2022,05:00,27.05538483730913,88.98232428762694,991.5885091738752,99.987395603849,63.00088226804278,243,1
synthetic_2025-08-30 00:51:39_682,12-08-2022,07:00,223,3.1251538656511606,28.51566597788993,2.537997708883369,12-08-2022,07:00,27.064238466181266,86.84994890650536,993.9170892582586,100.05618691243468,66.6223581594779,246,1
synthetic_2025-08-30 00:51:39_683,12-06-2023,23:00,207,3.8199696374850887,29.09899092042707,0.9767333541987068,12-06-2023,23:00,27.85682750440252,86.92122837568269,998.866460896122,94.91563385064724,61.1877894130537,165,1
synthetic_2025-08-30 00:51:39_684,11-08-2022,12:00,228,3.117314418613035,30.340157325552585,3.7557374898135465,11-08-2022,12:00,27.422733206101903,87.0626964913048,993.2549877610148,100.04860251138926,64.02440615237131,238,1
synthetic_2025-08-30 00:51:39_685,28-08-2024,19:00,231,2.309421914692153,27.145714810558747,0.8907188955412558,28-08-2024,19:00,27.592622071235503,84.97967157912228,999.5434317345783,99.89836357430045,63.56251305163909,245,1
synthetic_2025-08-30 00:51:39_686,16-07-2022,20:00,227,3.195790418485882,30.263081388430468,1.510475042528545,16-07-2022,20:00,27.75894781766363,83.99750680404321,994.959328189108,99.91155378239452,62.06811794790085,236,1
synthetic_2025-08-30 00:51:39_687,12-06-2023,03:00,206,3.99804787491291,29.299651874656764,2.663331425973253,12-06-2023,03:00,27.549790324853085,87.88100902204035,999.7990692742694,99.8671408664122,60.87554176397702,156,1
synthetic_2025-08-30 00:51:39_688,16-06-2023,09:00,220,3.230105848160851,29.194386192595527,1.2692702142757966,16-06-2023,09:00,28.8306821062017,82.89651057471364,999.7427606148042,99.94126778880091,62.92741811353187,221,1
synthetic_2025-08-30 00:51:39_689,12-06-2023,23:00,207,3.811362176922109,29.24590294358066,0.8412227162432186,12-06-2023,23:00,27.84980861446373,86.97355307462632,998.8189733453776,95.0300385099952,61.21662328809556,165,1
synthetic_2025-08-30 00:51:39_690,16-07-2022,20:00,227,3.3482185645976688,30.31101624992847,1.450932770625069,16-07-2022,20:00,27.8192432540466,83.8358678402563,994.9235146246872,99.99609566392564,61.98112151383357,236,1
synthetic_2025-08-30 00:51:39_691,12-06-2023,15:00,211,3.6868325024208697,29.24176159045978,2.496709792509597,12-06-2023,15:00,27.67164606196528,86.99006797616227,999.9661809400698,99.96546612438252,60.93189182872479,155,1
synthetic_2025-08-30 00:51:39_692,11-08-2022,04:00,230,3.3845712132236088,29.470172106668475,1.4362375604366682,11-08-2022,04:00,26.658812204766576,90.03086594031052,991.8574655252772,100.1336473341737,69.26332431953499,240,1
synthetic_2025-08-30 00:51:39_693,24-07-2024,15:00,233,2.4303200173656307,28.437328675620783,3.9962560757262784,24-07-2024,15:00,27.176239038953334,87.05122879170936,998.8680697808716,100.1199635375385,60.95165140736303,251,1
synthetic_2025-08-30 00:51:39_694,11-08-2022,12:00,228,2.9888134266278668,30.17322365321412,3.5639814780130603,11-08-2022,12:00,27.15621242109501,87.02490322502685,993.3184093333178,99.9364845964004,63.9278972715295,238,1
synthetic_2025-08-30 00:51:39_695,12-06-2023,06:00,208,4.146103680734532,29.05769879003929,0.8211335221000543,12-06-2023,06:00,28.41124886729921,83.94358975831031,997.7038433184252,99.90264081779692,60.39088517950477,143,1
synthetic_2025-08-30 00:51:39_696,16-07-2022,18:00,226,3.274696847859584,30.70597501365929,1.616740253445574,16-07-2022,18:00,27.53859288859428,87.17444487085466,994.1625274592816,95.96396807776271,61.38964727427635,228,1
synthetic_2025-08-30 00:51:39_697,12-06-2023,06:00,208,4.023216050986883,29.07902048182854,1.0163905041128278,12-06-2023,06:00,28.38663647457471,84.05564906649316,997.6333008315794,99.89426999688962,60.592548673732814,143,1
synthetic_2025-08-30 00:51:39_698,16-07-2022,18:00,226,3.248235372038712,30.608529624433327,1.3904989241239698,16-07-2022,18:00,27.451568591897903,86.98944575727214,994.204367179265,96.18411346396203,61.23533478974622,228,1
synthetic_2025-08-30 00:51:39_699,28-08-2024,07:00,231,2.484520400841609,27.047966892900607,2.08450305766892,28-08-2024,07:00,26.65785821132067,85.9784601790589,999.721791688107,100.06695104723843,60.42645060283586,240,1
synthetic_2025-08-30 00:51:39_700,16-06-2023,09:00,220,3.440100921812085,28.98333334086125,1.3092468893879168,16-06-2023,09:00,29.116502679189725,83.05081668161849,999.8006777237352,99.92116566949984,62.73920160153367,221,1
synthetic_2025-08-30 00:51:39_701,11-08-2022,12:00,228,3.1124825067830626,30.23612157682605,3.81686850112252,11-08-2022,12:00,27.14527723716484,87.04703390196873,993.41055921833,99.91414352514342,64.15815716109883,238,1
synthetic_2025-08-30 00:51:39_702,11-08-2022,03:00,229,3.29195503604417,28.57756847017069,0.9010918041101108,11-08-2022,03:00,27.020333831442063,89.0397380922259,991.7685550634228,100.08163408965466,65.38324438650066,235,1
synthetic_2025-08-30 00:51:39_703,12-06-2023,16:00,211,3.669498641388508,29.17611347960329,2.1523571977002884,12-06-2023,16:00,27.991702642388457,83.82435135781533,999.6478157588942,99.04336149502738,60.85617966987099,151,1
synthetic_2025-08-30 00:51:39_704,11-08-2022,05:00,231,3.226407628177954,28.94229179281032,1.996616127400288,11-08-2022,05:00,27.026890805974737,88.83803170669465,991.660457096425,100.1088012335882,63.19283047508772,243,1
synthetic_2025-08-30 00:51:39_705,16-06-2023,08:00,219,3.4170865034882696,29.140593925975708,0.2632314065264577,16-06-2023,08:00,29.29927207112889,82.1325455888689,999.4036770220636,99.98895354759117,60.53873715040383,220,1
synthetic_2025-08-30 00:51:39_706,16-06-2023,08:00,219,3.5153314929214465,29.09982753279341,0.4569909738091108,16-06-2023,08:00,29.309965684990324,81.96647300040543,999.416989997355,99.97072410582606,60.40467579615159,220,1
synthetic_2025-08-30 00:51:39_707,28-08-2024,06:00,230,2.3856740738346387,27.05846446025941,1.421621828295356,28-08-2024,06:00,27.055924794106023,84.85928462366492,999.3013600980936,100.1011617671128,65.59804325916208,230,1
synthetic_2025-08-30 00:51:39_708,12-08-2022,07:00,223,2.9444571194023905,28.455666120806228,2.41726400348089,12-08-2022,07:00,27.154416772396544,87.13309452801779,994.0510045524744,100.07339125236338,66.91343233193665,246,1
synthetic_2025-08-30 00:51:39_709,16-07-2022,20:00,227,3.2756499707550466,30.19030147833741,1.3385076361879,16-07-2022,20:00,27.90022592018039,83.95468519646496,994.9755714676706,100.17722954507944,61.99630659461484,236,1
synthetic_2025-08-30 00:51:39_710,12-06-2023,23:00,207,3.700658305384053,28.97612431492558,0.7259296911009495,12-06-2023,23:00,27.623965635538056,87.097860300822,998.8693874981238,94.85039056659224,61.11247678962348,165,1
synthetic_2025-08-30 00:51:39_711,28-08-2024,19:00,231,2.3498052703049903,27.276986760321925,1.0175816205448311,28-08-2024,19:00,27.68422963577376,84.97607890298914,999.6000415526196,99.87174775369272,63.826646642208246,245,1
synthetic_2025-08-30 00:51:39_712,24-07-2024,15:00,233,2.5964853611927183,28.457548775799115,4.192055543470054,24-07-2024,15:00,27.1964749401554,87.02058586637855,998.9922072974202,99.96708117800758,61.2058173270548,251,1
synthetic_2025-08-30 00:51:39_713,12-08-2022,07:00,223,3.1682280016769235,28.488163284259773,2.495299005847702,12-08-2022,07:00,27.0101013790142,87.1133139502098,994.0649075805868,99.95914904296562,66.6604661315035,246,1
synthetic_2025-08-30 00:51:39_714,12-06-2023,15:00,211,3.688666731557449,29.098966101187624,2.3946978614939964,12-06-2023,15:00,27.713712304495,87.03609143546376,999.859976870187,99.995300327719,60.737028831783,155,1
synthetic_2025-08-30 00:51:39_715,12-06-2023,03:00,206,3.9738769806813767,29.10628418054489,2.9284833019227614,12-06-2023,03:00,27.57739166197272,87.84630655534535,999.6150033158084,99.91307519521378,61.08075322660524,156,1
synthetic_2025-08-30 00:51:39_716,12-06-2023,16:00,211,3.655636655458141,29.049238232772083,2.12349484226127,12-06-2023,16:00,28.18032045753299,83.96814484697404,999.5757284167576,98.87636327652996,60.77636247173093,151,1
synthetic_2025-08-30 00:51:39_717,28-08-2024,06:00,230,2.25477126047004,27.18136016277411,1.5762021706140554,28-08-2024,06:00,27.144614033748063,85.19636563635784,999.1964998860068,100.13780313433868,65.76468910073956,230,1
synthetic_2025-08-30 00:51:39_718,11-08-2022,05:00,231,3.354169506275919,29.02572597218968,1.7573249765649934,11-08-2022,05:00,26.92362361157121,89.0033080056604,991.5876660418824,99.91616311749024,63.1555238905321,243,1
synthetic_2025-08-30 00:51:39_719,28-08-2024,07:00,231,2.266072146123907,27.105660261051693,2.1879440229557376,28-08-2024,07:00,26.705186226017663,85.91337770865282,999.7721011444228,100.0062105145138,60.37668890125722,240,1
synthetic_2025-08-30 00:51:39_720,16-07-2022,20:00,227,3.043474169763352,30.26925265015014,1.5818118844768916,16-07-2022,20:00,27.72029968010269,84.1748809989567,995.2467579305228,99.9168336789965,62.12632729280843,236,1
synthetic_2025-08-30 00:51:39_721,11-08-2022,05:00,231,3.271748667496846,28.91202908603584,1.552447760617977,11-08-2022,05:00,26.853483631156248,88.96758048111825,991.769062244423,100.01161369834874,63.12010191633991,243,1
synthetic_2025-08-30 00:51:39_722,28-08-2024,19:00,231,2.315358594971828,27.30984668777549,1.0330814533676351,28-08-2024,19:00,27.638578083575656,84.84359527768878,999.5096221972452,99.9317335888166,63.77447846372348,245,1
synthetic_2025-08-30 00:51:39_723,12-06-2023,16:00,211,3.7887693729629457,29.33649008696716,2.0607295269566634,12-06-2023,16:00,27.99559829640098,83.96546318525823,999.4679139682966,98.96594442569476,60.74119331425832,151,1
synthetic_2025-08-30 00:51:39_724,16-07-2022,18:00,226,2.939269062186124,30.8028803703608,1.5721243302266417,16-07-2022,18:00,27.439101273503216,87.15553491224247,994.2413876859592,95.8243951403498,61.43347287694597,228,1
synthetic_2025-08-30 00:51:39_725,28-08-2024,19:00,231,2.3723363420034294,27.14329900076711,0.874849302768549,28-08-2024,19:00,27.60755838248281,85.09159369839841,999.6299888105868,100.1041628446968,63.74301347620782,245,1
synthetic_2025-08-30 00:51:39_726,11-08-2022,03:00,229,3.24111856955508,28.552932949472144,0.9433101267854228,11-08-2022,03:00,26.925626616914123,89.25363473022053,991.9581697301736,99.9906705589408,65.441649801291,235,1
synthetic_2025-08-30 00:51:39_727,12-06-2023,03:00,206,4.022312122729026,29.1512893159056,2.7666428153606493,12-06-2023,03:00,27.46296129082506,87.85121664693649,999.7089595129106,99.83795668455156,60.85026985900547,156,1
synthetic_2025-08-30 00:51:39_728,28-08-2024,06:00,230,2.324812102356078,27.10910477423764,1.509114964776049,28-08-2024,06:00,27.211572955040445,84.95550606520649,999.375342512046,100.20623736417102,65.72049423097366,230,1
synthetic_2025-08-30 00:51:39_729,16-07-2022,20:00,227,3.174505648898537,30.09195392055503,1.521791164894062,16-07-2022,20:00,27.790308829544177,83.84623581148402,995.0465169112,99.89356536328964,62.01359929915912,236,1
synthetic_2025-08-30 00:51:39_730,16-07-2022,20:00,227,3.177444516590987,30.34052659209232,1.5763744846681107,16-07-2022,20:00,27.733926097235987,83.88806231130336,995.0221247185934,100.13775708984052,61.87462214806192,236,1
synthetic_2025-08-30 00:51:39_731,16-07-2022,18:00,226,3.0780118835842925,30.80613063342345,1.5326975014947148,16-07-2022,18:00,27.61919121073704,87.01690282044721,994.4141091535164,95.9982548715986,61.363883853345264,228,1
synthetic_2025-08-30 00:51:39_732,12-06-2023,03:00,206,3.898757857075669,29.033211089688592,2.7236349885629854,12-06-2023,03:00,27.67447533928432,87.9249007281194,999.5636425433272,100.12102792222828,60.76790799043939,156,1
synthetic_2025-08-30 00:51:39_733,11-08-2022,12:00,228,3.1786205274815926,30.428579330495765,4.001243710566063,11-08-2022,12:00,27.25969001158343,87.18169640074673,993.3574356068838,100.1098075314448,64.22038562118219,238,1
synthetic_2025-08-30 00:51:39_734,16-07-2022,16:00,226,3.345049690831899,28.80338317813032,3.97218942649381,16-07-2022,16:00,27.26768352819169,89.012327315528,994.4424341297048,99.86608280305838,62.800846051783445,221,1
synthetic_2025-08-30 00:51:39_735,12-06-2023,15:00,211,3.720763358208156,29.21155587686633,2.445960038736018,12-06-2023,15:00,27.472651314337,86.93142097026569,999.7633390813128,99.90428830944074,61.10918478314718,155,1
synthetic_2025-08-30 00:51:39_736,12-06-2023,15:00,211,3.771856951439934,29.125107506972235,2.457147854166112,12-06-2023,15:00,27.419578812861243,86.95412397963516,1000.0170676952354,99.9392614619009,61.00755529179487,155,1
synthetic_2025-08-30 00:51:39_737,16-07-2022,16:00,226,3.081886663907996,28.701033968664564,3.893941275558064,16-07-2022,16:00,27.207730176060263,88.93325344322488,994.6160225611092,99.89578470146782,62.96130434778891,221,1
synthetic_2025-08-30 00:51:39_738,28-08-2024,19:00,231,2.127895746890908,27.430688291548,0.9508036896421672,28-08-2024,19:00,27.740870748756425,85.03446008742063,999.56816855901,99.89150860756024,63.84289552983613,245,1
synthetic_2025-08-30 00:51:39_739,11-08-2022,05:00,231,3.1871839097421493,29.1048455044985,1.762104095992587,11-08-2022,05:00,26.92785184345269,89.17783656520966,991.4664016402356,99.91604594415784,63.090106180342346,243,1
synthetic_2025-08-30 00:51:39_740,16-07-2022,16:00,226,3.1958745400288207,28.69266265394698,3.795837327436523,16-07-2022,16:00,27.32214491813744,88.9995407066486,994.5183066089428,99.91372306320908,62.78702297305061,221,1
synthetic_2025-08-30 00:51:39_741,12-06-2023,16:00,211,3.710667268707337,29.225044083333422,2.207835232042473,12-06-2023,16:00,28.13469935524564,83.89154678087891,999.4708484166651,99.0773552515321,60.7752471711548,151,1
synthetic_2025-08-30 00:51:39_742,16-07-2022,16:00,226,3.3293045611875147,28.84922374940896,4.010619508582628,16-07-2022,16:00,27.279341738086625,89.0610600838079,994.4484500760678,99.96939188315048,62.92855484866764,221,1
synthetic_2025-08-30 00:51:39_743,12-08-2022,07:00,223,2.825510590383069,28.52219369851933,2.4495537398759257,12-08-2022,07:00,26.872686066436955,86.98354237266162,994.020410288109,100.14360798450328,66.76914327414838,246,1
synthetic_2025-08-30 00:51:39_744,16-07-2022,20:00,227,3.064348123442709,30.235269183315776,1.4365939397860814,16-07-2022,20:00,27.61570372490001,84.07015364615532,994.9953734703056,100.088305871008,62.07653894296795,236,1
synthetic_2025-08-30 00:51:39_745,12-06-2023,16:00,211,3.591922978673288,29.16337067503669,2.125232741961133,12-06-2023,16:00,27.836741726858246,83.80284705965383,999.5549023152632,99.09400888892682,60.93106780249718,151,1
synthetic_2025-08-30 00:51:39_746,16-06-2023,09:00,220,3.3788792748813887,29.12474784483278,1.4558405191656805,16-06-2023,09:00,28.91089143079717,83.17371648487601,999.8200680108536,99.98822020796892,62.8123198204851,221,1
synthetic_2025-08-30 00:51:39_747,28-08-2024,06:00,230,2.401975126031921,27.04047731407556,1.6234232850442265,28-08-2024,06:00,27.092632916747583,84.78174542983962,999.347806794847,100.04959262551075,65.69467765637151,230,1
synthetic_2025-08-30 00:51:39_748,11-08-2022,05:00,231,3.3369995276686275,29.184846975903174,1.711103043894803,11-08-2022,05:00,27.0415310157008,89.02550538312686,991.4078315824032,99.96065144523516,63.102396664050005,243,1
synthetic_2025-08-30 00:51:39_749,12-06-2023,16:00,211,3.639448003771638,29.010391311573475,2.238162729845831,12-06-2023,16:00,28.13981235374315,83.92404520080002,999.6896159539908,98.94891695860586,60.7874316434925,151,1
synthetic_2025-08-30 00:51:39_750,16-07-2022,18:00,226,3.186447019206209,30.79371572152328,1.5145416172516617,16-07-2022,18:00,27.325551179915745,86.92469940445869,994.3457108790392,96.21139909895712,61.38863157234786,228,1
synthetic_2025-08-30 00:51:39_751,12-06-2023,03:00,206,3.968741593032137,29.18379292704858,2.6621213327927737,12-06-2023,03:00,27.55168174840197,87.86725678889557,999.7104094245492,99.8036139053825,60.854583723640864,156,1
synthetic_2025-08-30 00:51:39_752,12-08-2022,07:00,223,2.946031982473949,28.524583983797328,2.6027003785471896,12-08-2022,07:00,27.25675545617511,87.09609104147577,994.0257202464884,100.04917952823772,66.61264154536133,246,1
